"Date"," Agricultural waste burning"," Sum Sectors"
"2018-12-01 00:00:00",0.2653877,1.2012475
"2019-01-01 00:00:00",0.23042059,1.184767
"2019-02-01 00:00:00",0.15367246,0.93033576
"2019-03-01 00:00:00",0.19787768,0.93958384
"2019-04-01 00:00:00",0.20251484,0.83806497
"2019-05-01 00:00:00",0.23836277,0.87029654
"2019-06-01 00:00:00",0.2922712,0.90514624
"2019-07-01 00:00:00",0.29330114,0.9278995
"2019-08-01 00:00:00",0.23471116,0.8580472
"2019-09-01 00:00:00",0.16637175,0.7769817
"2019-10-01 00:00:00",0.21379066,0.87153494
"2019-11-01 00:00:00",0.2589947,0.9917732
"2019-12-01 00:00:00",0.26649204,1.1998711
"2020-01-01 00:00:00",0.23149109,1.1547745
"2020-02-01 00:00:00",0.16001128,0.8872625
"2020-03-01 00:00:00",0.19900654,0.9185768
"2020-04-01 00:00:00",0.20353761,0.85573274
"2020-05-01 00:00:00",0.2397078,0.88688
"2020-06-01 00:00:00",0.29372942,0.9275519
"2020-07-01 00:00:00",0.2942798,0.9237873
"2020-08-01 00:00:00",0.23579517,0.8500541
"2020-09-01 00:00:00",0.16712987,0.7699514
"2020-10-01 00:00:00",0.21483772,0.8653555
"2020-11-01 00:00:00",0.2601906,0.9791293
"2020-12-01 00:00:00",0.267642,1.2259277
"2021-01-01 00:00:00",0.23259342,1.1547325
"2021-02-01 00:00:00",0.15533748,0.8705195
"2021-03-01 00:00:00",0.20016432,0.92016476
"2021-04-01 00:00:00",0.20458987,0.8343065
"2021-05-01 00:00:00",0.2410863,0.85849273
"2021-06-01 00:00:00",0.29523396,0.8958423
"2021-07-01 00:00:00",0.29531166,0.91758394
"2021-08-01 00:00:00",0.23691227,0.84714174
"2021-09-01 00:00:00",0.16791403,0.76224035
"2021-10-01 00:00:00",0.21592623,0.86277
"2021-11-01 00:00:00",0.2614353,0.97737193
"2021-12-01 00:00:00",0.26883745,1.2100421
"2022-01-01 00:00:00",0.23372772,1.1503742
"2022-02-01 00:00:00",0.15620415,0.86745584
"2022-03-01 00:00:00",0.20135126,0.9180033
"2022-04-01 00:00:00",0.20567182,0.8330587
"2022-05-01 00:00:00",0.24249853,0.85819817
"2022-06-01 00:00:00",0.29678482,0.8959854
"2022-07-01 00:00:00",0.29639632,0.9174626
"2022-08-01 00:00:00",0.23806244,0.84719145
"2022-09-01 00:00:00",0.16872412,0.76166373
"2022-10-01 00:00:00",0.21705644,0.86222607
"2022-11-01 00:00:00",0.26272902,0.9766217
"2022-12-01 00:00:00",0.27007824,1.2084444
"2023-01-01 00:00:00",0.2348942,1.14669
"2023-02-01 00:00:00",0.15709382,0.8647565
"2023-03-01 00:00:00",0.20256762,0.9160918
"2023-04-01 00:00:00",0.20678367,0.8318474
"2023-05-01 00:00:00",0.24394473,0.85774004
"2023-06-01 00:00:00",0.29838207,0.8958667
"2023-07-01 00:00:00",0.29753333,0.91684854
"2023-08-01 00:00:00",0.23924564,0.84663314
"2023-09-01 00:00:00",0.16956003,0.76067054
"2023-10-01 00:00:00",0.21822865,0.8611089
"2023-11-01 00:00:00",0.26407197,0.9746926
"2023-12-01 00:00:00",0.27136436,1.2044145
"2024-01-01 00:00:00",0.23609307,1.143219
"2024-02-01 00:00:00",0.16364983,0.8930221
"2024-03-01 00:00:00",0.20381366,0.91435665
"2024-04-01 00:00:00",0.20792566,0.8307932
"2024-05-01 00:00:00",0.24542515,0.8574367
"2024-06-01 00:00:00",0.3000259,0.8959105
"2024-07-01 00:00:00",0.29872245,0.91640586
"2024-08-01 00:00:00",0.24046192,0.8462253
"2024-09-01 00:00:00",0.1704217,0.7598166
"2024-10-01 00:00:00",0.2194432,0.86016214
"2024-11-01 00:00:00",0.26546448,0.97295964
"2024-12-01 00:00:00",0.27269578,1.2006212
"2025-01-01 00:00:00",0.23732458,1.1399571
"2025-02-01 00:00:00",0.15894306,0.85986733
"2025-03-01 00:00:00",0.20508966,0.91279507
"2025-04-01 00:00:00",0.20909807,0.82989365
"2025-05-01 00:00:00",0.24694008,0.85728645
"2025-06-01 00:00:00",0.30171645,0.8961154
"2025-07-01 00:00:00",0.29996338,0.91613257
"2025-08-01 00:00:00",0.24171129,0.8459663
"2025-09-01 00:00:00",0.17130914,0.7591
"2025-10-01 00:00:00",0.22070055,0.85938394
"2025-11-01 00:00:00",0.26690695,0.9714202
"2025-12-01 00:00:00",0.27407262,1.1970602
