"Date"," Agricultural waste burning"," Sum Sectors"
"2017-08-01 00:00:00",0.033382885,0.35640174
"2017-09-01 00:00:00",0.023542784,0.33831957
"2017-10-01 00:00:00",0.030724805,0.36420214
"2017-11-01 00:00:00",0.037342645,0.3812713
"2017-12-01 00:00:00",0.03835889,0.4256532
"2018-01-01 00:00:00",0.032242376,0.42622036
"2018-02-01 00:00:00",0.021290138,0.34724763
"2018-03-01 00:00:00",0.027190788,0.37599877
"2018-04-01 00:00:00",0.027785236,0.3411217
"2018-05-01 00:00:00",0.032618843,0.3518627
"2018-06-01 00:00:00",0.04037974,0.35277706
"2018-07-01 00:00:00",0.04131966,0.3666071
"2018-08-01 00:00:00",0.032808155,0.35359773
"2018-09-01 00:00:00",0.023260107,0.33594674
"2018-10-01 00:00:00",0.03025757,0.36101982
"2018-11-01 00:00:00",0.036660947,0.37682873
"2018-12-01 00:00:00",0.037605908,0.42770258
"2019-01-01 00:00:00",0.032387678,0.4207257
"2019-02-01 00:00:00",0.021403275,0.34638435
"2019-03-01 00:00:00",0.027345918,0.3738892
"2019-04-01 00:00:00",0.027925486,0.34123623
"2019-05-01 00:00:00",0.032800116,0.35256037
"2019-06-01 00:00:00",0.040569957,0.3511567
"2019-07-01 00:00:00",0.04143359,0.36464548
"2019-08-01 00:00:00",0.0329483,0.35201693
"2019-09-01 00:00:00",0.023359727,0.33472317
"2019-10-01 00:00:00",0.030393235,0.35908675
"2019-11-01 00:00:00",0.036815956,0.37413082
"2019-12-01 00:00:00",0.037758403,0.42786533
"2020-01-01 00:00:00",0.032537617,0.41400915
"2020-02-01 00:00:00",0.022288145,0.3357134
"2020-03-01 00:00:00",0.027504977,0.35758558
"2020-04-01 00:00:00",0.028069708,0.31468844
"2020-05-01 00:00:00",0.032985993,0.3352584
"2020-06-01 00:00:00",0.040766656,0.3458468
"2020-07-01 00:00:00",0.0415552,0.3498834
"2020-08-01 00:00:00",0.03309326,0.33715162
"2020-09-01 00:00:00",0.023463419,0.32295102
"2020-10-01 00:00:00",0.030535031,0.34687498
"2020-11-01 00:00:00",0.03697806,0.3601811
"2020-12-01 00:00:00",0.03791754,0.4209678
"2021-01-01 00:00:00",0.03269219,0.4147861
"2021-02-01 00:00:00",0.021639092,0.33335653
"2021-03-01 00:00:00",0.027668,0.36859334
"2021-04-01 00:00:00",0.02821793,0.33945048
"2021-05-01 00:00:00",0.0331765,0.34900945
"2021-06-01 00:00:00",0.040969834,0.34807757
"2021-07-01 00:00:00",0.041684423,0.3615269
"2021-08-01 00:00:00",0.033243027,0.34868333
"2021-09-01 00:00:00",0.023571128,0.33056688
"2021-10-01 00:00:00",0.030682951,0.3560969
"2021-11-01 00:00:00",0.037147246,0.37064752
"2021-12-01 00:00:00",0.03808328,0.42775548
"2022-01-01 00:00:00",0.032851413,0.4131618
"2022-02-01 00:00:00",0.02176181,0.33204305
"2022-03-01 00:00:00",0.027835019,0.36717322
"2022-04-01 00:00:00",0.028370181,0.3382707
"2022-05-01 00:00:00",0.03337167,0.3479235
"2022-06-01 00:00:00",0.041179497,0.34705698
"2022-07-01 00:00:00",0.041821208,0.3604066
"2022-08-01 00:00:00",0.033397593,0.3476133
"2022-09-01 00:00:00",0.023682814,0.32943785
"2022-10-01 00:00:00",0.030837005,0.35490435
"2022-11-01 00:00:00",0.03732353,0.36941126
"2022-12-01 00:00:00",0.038255602,0.42618454
"2023-01-01 00:00:00",0.0330153,0.4116944
"2023-02-01 00:00:00",0.021887764,0.33084208
"2023-03-01 00:00:00",0.028006071,0.36587352
"2023-04-01 00:00:00",0.028526496,0.33718875
"2023-05-01 00:00:00",0.03357153,0.34692267
"2023-06-01 00:00:00",0.041395664,0.34611177
"2023-07-01 00:00:00",0.04196551,0.35934633
"2023-08-01 00:00:00",0.033556953,0.34658435
"2023-09-01 00:00:00",0.023798442,0.32835582
"2023-10-01 00:00:00",0.030997215,0.35375133
"2023-11-01 00:00:00",0.037506927,0.36816925
"2023-12-01 00:00:00",0.038434483,0.42458192
"2024-01-01 00:00:00",0.033183873,0.41035363
"2024-02-01 00:00:00",0.022803303,0.3415248
"2024-03-01 00:00:00",0.028181199,0.36469796
"2024-04-01 00:00:00",0.02868691,0.3362214
"2024-05-01 00:00:00",0.033776123,0.34604114
"2024-06-01 00:00:00",0.041618347,0.3452853
"2024-07-01 00:00:00",0.042117286,0.35840967
"2024-08-01 00:00:00",0.03372111,0.34567463
"2024-09-01 00:00:00",0.023917982,0.32738823
"2024-10-01 00:00:00",0.031163605,0.35272166
"2024-11-01 00:00:00",0.03769747,0.36704946
"2024-12-01 00:00:00",0.03861992,0.42311344
"2025-01-01 00:00:00",0.03335716,0.40913793
"2025-02-01 00:00:00",0.022149494,0.32875964
"2025-03-01 00:00:00",0.028360443,0.36364508
"2025-04-01 00:00:00",0.028851466,0.3353673
"2025-05-01 00:00:00",0.033985484,0.3452777
"2025-06-01 00:00:00",0.041847575,0.34457636
"2025-07-01 00:00:00",0.042276505,0.35759532
"2025-08-01 00:00:00",0.033890072,0.34488288
"2025-09-01 00:00:00",0.024041416,0.3265338
"2025-10-01 00:00:00",0.031336218,0.35181394
"2025-11-01 00:00:00",0.037895203,0.36605048
"2025-12-01 00:00:00",0.03881192,0.42177755
