"Date"," Agricultural waste burning"," Sum Sectors"
"2023-04-01 00:00:00",0.3379507,12.006286
"2023-05-01 00:00:00",0.39823535,12.360204
"2023-06-01 00:00:00",0.4754505,12.021043
"2023-07-01 00:00:00",0.45102757,12.521724
"2023-08-01 00:00:00",0.36072412,12.3494215
"2023-09-01 00:00:00",0.259124,11.914266
"2023-10-01 00:00:00",0.32236305,12.519206
"2023-11-01 00:00:00",0.39185023,12.472887
"2023-12-01 00:00:00",0.41091105,13.393058
"2024-01-01 00:00:00",0.3636865,13.199426
"2024-02-01 00:00:00",0.2569198,11.70927
"2024-03-01 00:00:00",0.32951152,12.677178
"2024-04-01 00:00:00",0.33984703,11.987482
"2024-05-01 00:00:00",0.40080684,12.342899
"2024-06-01 00:00:00",0.47850946,12.005879
"2024-07-01 00:00:00",0.4536419,12.502812
"2024-08-01 00:00:00",0.3629815,12.330269
"2024-09-01 00:00:00",0.26069513,11.896538
"2024-10-01 00:00:00",0.32433078,12.499481
"2024-11-01 00:00:00",0.39410686,12.451612
"2024-12-01 00:00:00",0.41309574,13.367425
"2025-01-01 00:00:00",0.36576274,13.176032
"2025-02-01 00:00:00",0.24957176,11.286445
"2025-03-01 00:00:00",0.3315946,12.657979
"2025-04-01 00:00:00",0.34179923,11.971368
"2025-05-01 00:00:00",0.4034364,12.328369
"2025-06-01 00:00:00",0.4816364,11.993403
"2025-07-01 00:00:00",0.45631984,12.486773
"2025-08-01 00:00:00",0.36528382,12.313959
"2025-09-01 00:00:00",0.26230243,11.881475
"2025-10-01 00:00:00",0.326359,12.482603
"2025-11-01 00:00:00",0.3964342,12.433146
"2025-12-01 00:00:00",0.41534877,13.344731
