"Date"," Agricultural waste burning"," Sum Sectors"
"2015-02-01 00:00:00",0.016479442,7.544335
"2015-03-01 00:00:00",0.020307936,8.878126
"2015-04-01 00:00:00",0.020442208,8.171463
"2015-05-01 00:00:00",0.023321753,8.5867405
"2015-06-01 00:00:00",0.028806584,8.584375
"2015-07-01 00:00:00",0.030216426,9.10384
"2015-08-01 00:00:00",0.024150515,8.94866
"2015-09-01 00:00:00",0.017619213,8.476766
"2015-10-01 00:00:00",0.023233635,8.825835
"2015-11-01 00:00:00",0.028584087,8.744407
"2015-12-01 00:00:00",0.029832516,9.534002
"2016-01-01 00:00:00",0.025777517,8.942371
"2016-02-01 00:00:00",0.0172676,7.568294
"2016-03-01 00:00:00",0.020391015,8.574038
"2016-04-01 00:00:00",0.020413032,7.8724527
"2016-05-01 00:00:00",0.023336314,8.316085
"2016-06-01 00:00:00",0.02889614,8.298575
"2016-07-01 00:00:00",0.030528123,8.787796
"2016-08-01 00:00:00",0.024599833,8.628742
"2016-09-01 00:00:00",0.017885568,8.1634245
"2016-10-01 00:00:00",0.023637045,8.536696
"2016-11-01 00:00:00",0.028969843,8.511737
"2016-12-01 00:00:00",0.030145725,9.254346
"2017-01-01 00:00:00",0.026707146,8.791712
"2017-02-01 00:00:00",0.017184211,7.247381
"2017-03-01 00:00:00",0.021119863,8.513537
"2017-04-01 00:00:00",0.021132438,7.80766
"2017-05-01 00:00:00",0.024096426,8.2327585
"2017-06-01 00:00:00",0.030044414,8.17466
"2017-07-01 00:00:00",0.032129604,8.669957
"2017-08-01 00:00:00",0.025629371,8.534065
"2017-09-01 00:00:00",0.01849622,8.079408
"2017-10-01 00:00:00",0.02456733,8.419578
"2017-11-01 00:00:00",0.030204443,8.384775
"2017-12-01 00:00:00",0.031457063,9.186103
"2018-01-01 00:00:00",0.026431587,8.981668
"2018-02-01 00:00:00",0.017101573,7.415742
"2018-03-01 00:00:00",0.021029573,8.617586
"2018-04-01 00:00:00",0.020992061,7.9062266
"2018-05-01 00:00:00",0.024169395,8.333182
"2018-06-01 00:00:00",0.029855154,8.285345
"2018-07-01 00:00:00",0.031375885,8.77334
"2018-08-01 00:00:00",0.025383823,8.627422
"2018-09-01 00:00:00",0.018376835,8.166162
"2018-10-01 00:00:00",0.024212882,8.522139
"2018-11-01 00:00:00",0.029638913,8.469873
"2018-12-01 00:00:00",0.030840596,9.302212
"2019-01-01 00:00:00",0.026521264,8.723378
"2019-02-01 00:00:00",0.0171643,7.211542
"2019-03-01 00:00:00",0.021113286,8.398377
"2019-04-01 00:00:00",0.02106013,7.717621
"2019-05-01 00:00:00",0.02428532,8.122692
"2019-06-01 00:00:00",0.029975029,8.052044
"2019-07-01 00:00:00",0.03145469,8.528632
"2019-08-01 00:00:00",0.025490925,8.396225
"2019-09-01 00:00:00",0.018446451,7.9663997
"2019-10-01 00:00:00",0.024286749,8.301139
"2019-11-01 00:00:00",0.029714102,8.265764
"2019-12-01 00:00:00",0.030914152,9.038933
"2020-01-01 00:00:00",0.026615426,7.7089515
"2020-02-01 00:00:00",0.017845815,6.1872325
"2020-03-01 00:00:00",0.021201361,7.207905
"2020-04-01 00:00:00",0.02113271,6.2036295
"2020-05-01 00:00:00",0.024405567,6.8426523
"2020-06-01 00:00:00",0.030100623,7.1420593
"2020-07-01 00:00:00",0.03154012,7.220472
"2020-08-01 00:00:00",0.025601896,7.0956736
"2020-09-01 00:00:00",0.018518968,6.775343
"2020-10-01 00:00:00",0.02436525,7.1760783
"2020-11-01 00:00:00",0.029795183,7.0945215
"2020-12-01 00:00:00",0.030993918,7.9211135
"2021-01-01 00:00:00",0.026714023,7.6285334
"2021-02-01 00:00:00",0.017299967,6.241304
"2021-03-01 00:00:00",0.021293765,7.363769
"2021-04-01 00:00:00",0.021209758,6.76481
"2021-05-01 00:00:00",0.024530115,7.115618
"2021-06-01 00:00:00",0.030231884,7.044236
"2021-07-01 00:00:00",0.031632055,7.4414406
"2021-08-01 00:00:00",0.025716703,7.3187575
"2021-09-01 00:00:00",0.018594347,6.929389
"2021-10-01 00:00:00",0.024448337,7.2651577
"2021-11-01 00:00:00",0.02988207,7.1988444
"2021-12-01 00:00:00",0.031079764,7.9877763
"2022-01-01 00:00:00",0.026817022,7.466573
"2022-02-01 00:00:00",0.01737285,6.1226115
"2022-03-01 00:00:00",0.021390472,7.2150793
"2022-04-01 00:00:00",0.021291241,6.6293454
"2022-05-01 00:00:00",0.02465895,6.971029
"2022-06-01 00:00:00",0.030368764,6.889807
"2022-07-01 00:00:00",0.0317304,7.2737546
"2022-08-01 00:00:00",0.025835313,7.1562943
"2022-09-01 00:00:00",0.01867256,6.7784743
"2022-10-01 00:00:00",0.024535973,7.1177673
"2022-11-01 00:00:00",0.029974686,7.0555725
"2022-12-01 00:00:00",0.031171577,7.845255
"2023-01-01 00:00:00",0.026924383,7.3330765
"2023-02-01 00:00:00",0.017449068,6.0239882
"2023-03-01 00:00:00",0.021491451,7.0884347
"2023-04-01 00:00:00",0.021377128,6.5121226
"2023-05-01 00:00:00",0.024792058,6.8444633
"2023-06-01 00:00:00",0.030511225,6.7531204
"2023-07-01 00:00:00",0.031835053,7.12329
"2023-08-01 00:00:00",0.025957702,7.010346
"2023-09-01 00:00:00",0.018753575,6.6443605
"2023-10-01 00:00:00",0.024628118,6.985078
"2023-11-01 00:00:00",0.030072961,6.918013
"2023-12-01 00:00:00",0.031269252,7.6898894
