year,cwatm_gfdl-esm2m_low,cwatm_gfdl-esm2m_median,cwatm_gfdl-esm2m_high,cwatm_hadgem2-es_low,cwatm_hadgem2-es_median,cwatm_hadgem2-es_high,cwatm_ipsl-cm5a-lr_low,cwatm_ipsl-cm5a-lr_median,cwatm_ipsl-cm5a-lr_high,cwatm_miroc5_low,cwatm_miroc5_median,cwatm_miroc5_high,h08_gfdl-esm2m_low,h08_gfdl-esm2m_median,h08_gfdl-esm2m_high,h08_hadgem2-es_low,h08_hadgem2-es_median,h08_hadgem2-es_high,h08_ipsl-cm5a-lr_low,h08_ipsl-cm5a-lr_median,h08_ipsl-cm5a-lr_high,h08_miroc5_low,h08_miroc5_median,h08_miroc5_high,matsiro_gfdl-esm2m_low,matsiro_gfdl-esm2m_median,matsiro_gfdl-esm2m_high,matsiro_hadgem2-es_low,matsiro_hadgem2-es_median,matsiro_hadgem2-es_high,matsiro_ipsl-cm5a-lr_low,matsiro_ipsl-cm5a-lr_median,matsiro_ipsl-cm5a-lr_high,matsiro_miroc5_low,matsiro_miroc5_median,matsiro_miroc5_high,AVERAGE_low,AVERAGE_median,AVERAGE_high
1981,-0.05772941403061247,-0.028864707015306235,0.028864707015306235,-0.05917532866956873,-0.029587664334784367,0.029587664334784367,-0.0553924917193257,-0.02769624585966285,0.02769624585966285,-0.05886268232286332,-0.02943134116143166,0.02943134116143166,-0.057363737997512876,-0.028681868998756438,0.028681868998756438,-0.06066562516190435,-0.030332812580952176,0.030332812580952176,-0.058733949569440155,-0.029366974784720078,0.029366974784720078,-0.0571012097950579,-0.02855060489752895,0.02855060489752895,-0.04519091419221273,-0.022595457096106365,0.022595457096106365,-0.04910240835436617,-0.024551204177183084,0.024551204177183084,-0.045603970368822834,-0.022801985184411417,0.022801985184411417,-0.04794802654368068,-0.02397401327184034,0.02397401327184034,-0.05440581322711399,-0.027202906613556996,0.027202906613556996
1982,-0.05865650970982222,-0.02932825485491111,0.02932825485491111,-0.060332128294653946,-0.030166064147326973,0.030166064147326973,-0.05657786586522949,-0.028288932932614745,0.028288932932614745,-0.05973039023130605,-0.029865195115653026,0.029865195115653026,-0.05805451298917633,-0.029027256494588163,0.029027256494588163,-0.0617977549329172,-0.0308988774664586,0.0308988774664586,-0.05990824824114838,-0.02995412412057419,0.02995412412057419,-0.05836974762338741,-0.029184873811693705,0.029184873811693705,-0.04607208040766143,-0.023036040203830713,0.023036040203830713,-0.05022129455994633,-0.025110647279973166,0.025110647279973166,-0.04671313624735123,-0.023356568123675616,0.023356568123675616,-0.048809362746284446,-0.024404681373142223,0.024404681373142223,-0.05543691932074036,-0.02771845966037018,0.02771845966037018
1983,-0.05935498073878835,-0.029677490369394176,0.029677490369394176,-0.06104562485547585,-0.030522812427737925,0.030522812427737925,-0.0576299595557623,-0.02881497977788115,0.02881497977788115,-0.060402773455606684,-0.030201386727803342,0.030201386727803342,-0.05897972853034775,-0.029489864265173873,0.029489864265173873,-0.06257238334017476,-0.03128619167008738,0.03128619167008738,-0.060969083432348324,-0.030484541716174162,0.030484541716174162,-0.0590971708978457,-0.02954858544892285,0.02954858544892285,-0.04694651729547068,-0.02347325864773534,0.02347325864773534,-0.051310622362818865,-0.025655311181409433,0.025655311181409433,-0.04786484605229381,-0.023932423026146905,0.023932423026146905,-0.049741351128599745,-0.024870675564299873,0.024870675564299873,-0.05632625347046108,-0.02816312673523054,0.02816312673523054
1984,-0.06025548002972576,-0.03012774001486288,0.03012774001486288,-0.062071090876776175,-0.031035545438388087,0.031035545438388087,-0.05890311618582849,-0.029451558092914245,0.029451558092914245,-0.06143673943614293,-0.030718369718071466,0.030718369718071466,-0.059904848749829924,-0.029952424374914962,0.029952424374914962,-0.06372145556861848,-0.03186072778430924,0.03186072778430924,-0.06223930813502168,-0.03111965406751084,0.03111965406751084,-0.05977165929232986,-0.02988582964616493,0.02988582964616493,-0.04768277416228101,-0.023841387081140506,0.023841387081140506,-0.052429893061689714,-0.026214946530844857,0.026214946530844857,-0.04920147665353192,-0.02460073832676596,0.02460073832676596,-0.050659194314604375,-0.025329597157302187,0.025329597157302187,-0.05735641970553169,-0.028678209852765844,0.028678209852765844
1985,-0.061176085576093144,-0.030588042788046572,0.030588042788046572,-0.06329771016696768,-0.03164885508348384,0.03164885508348384,-0.05991146943160703,-0.029955734715803515,0.029955734715803515,-0.062463986710389365,-0.031231993355194682,0.031231993355194682,-0.06091776459988294,-0.03045888229994147,0.03045888229994147,-0.06486193328387656,-0.03243096664193828,0.03243096664193828,-0.06317571267873666,-0.03158785633936833,0.03158785633936833,-0.060489238873420274,-0.030244619436710137,0.030244619436710137,-0.04866425399348047,-0.024332126996740235,0.024332126996740235,-0.05375846641283838,-0.02687923320641919,0.02687923320641919,-0.05017177973910986,-0.02508588986955493,0.02508588986955493,-0.05174274065490021,-0.025871370327450106,0.025871370327450106,-0.05838592851010856,-0.02919296425505428,0.02919296425505428
1986,-0.06290587550556159,-0.031452937752780796,0.031452937752780796,-0.06412381350733341,-0.03206190675366671,0.03206190675366671,-0.061158716991052804,-0.030579358495526402,0.030579358495526402,-0.0637206240552132,-0.0318603120276066,0.0318603120276066,-0.061779334284641066,-0.030889667142320533,0.030889667142320533,-0.06550054954364797,-0.03275027477182398,0.03275027477182398,-0.06435612847748753,-0.03217806423874377,0.03217806423874377,-0.06143046925670207,-0.030715234628351035,0.030715234628351035,-0.05021208081009317,-0.025106040405046586,0.025106040405046586,-0.054861350490127,-0.0274306752450635,0.0274306752450635,-0.05118572480259663,-0.025592862401298315,0.025592862401298315,-0.052869319188188456,-0.026434659594094228,0.026434659594094228,-0.05950866557605375,-0.029754332788026874,0.029754332788026874
1987,-0.06404105033632963,-0.032020525168164816,0.032020525168164816,-0.06509329781994591,-0.032546648909972956,0.032546648909972956,-0.062390369730197244,-0.031195184865098622,0.031195184865098622,-0.06537362993529094,-0.03268681496764547,0.03268681496764547,-0.06272351956776719,-0.03136175978388359,0.03136175978388359,-0.06629368709214209,-0.033146843546071045,0.033146843546071045,-0.06533296663793033,-0.03266648331896516,0.03266648331896516,-0.06294092290939514,-0.03147046145469757,0.03147046145469757,-0.05103914649562141,-0.025519573247810706,0.025519573247810706,-0.05616097680953948,-0.02808048840476974,0.02808048840476974,-0.05251105302174567,-0.026255526510872835,0.026255526510872835,-0.05441654471569183,-0.027208272357845915,0.027208272357845915,-0.060693097089299736,-0.030346548544649868,0.030346548544649868
1988,-0.06547522348923562,-0.03273761174461781,0.03273761174461781,-0.06620959943329967,-0.033104799716649834,0.033104799716649834,-0.06405277728747485,-0.03202638864373743,0.03202638864373743,-0.06628543634590123,-0.033142718172950614,0.033142718172950614,-0.06403495367454161,-0.032017476837270804,0.032017476837270804,-0.06730377089178222,-0.03365188544589111,0.03365188544589111,-0.06712776918381427,-0.03356388459190714,0.03356388459190714,-0.06396126517505062,-0.03198063258752531,0.03198063258752531,-0.05244934478935207,-0.026224672394676036,0.026224672394676036,-0.057510557435570965,-0.028755278717785483,0.028755278717785483,-0.05413962967807351,-0.027069814839036754,0.027069814839036754,-0.05562221202903898,-0.02781110601451949,0.02781110601451949,-0.06201437828442797,-0.031007189142213985,0.031007189142213985
1989,-0.06639098962074681,-0.033195494810373406,0.033195494810373406,-0.0670552792125289,-0.03352763960626445,0.03352763960626445,-0.06532184292538512,-0.03266092146269256,0.03266092146269256,-0.06735844881155878,-0.03367922440577939,0.03367922440577939,-0.06498231699246369,-0.032491158496231846,0.032491158496231846,-0.06817704064175913,-0.03408852032087956,0.03408852032087956,-0.06821756356464559,-0.034108781782322795,0.034108781782322795,-0.06503443144207843,-0.03251721572103922,0.03251721572103922,-0.05390681677067122,-0.02695340838533561,0.02695340838533561,-0.05857742649398856,-0.02928871324699428,0.02928871324699428,-0.055601113232023235,-0.027800556616011617,0.027800556616011617,-0.05688294311588583,-0.028441471557942914,0.028441471557942914,-0.06312551773531128,-0.03156275886765564,0.03156275886765564
1990,-0.06731032387163526,-0.03365516193581763,0.03365516193581763,-0.06851782948705835,-0.03425891474352918,0.03425891474352918,-0.06676866562482779,-0.033384332812413896,0.033384332812413896,-0.0687949872827446,-0.0343974936413723,0.0343974936413723,-0.06575414687128404,-0.03287707343564202,0.03287707343564202,-0.06952523265403796,-0.03476261632701898,0.03476261632701898,-0.06948385776925081,-0.034741928884625406,0.034741928884625406,-0.06649093696257481,-0.033245468481287406,0.033245468481287406,-0.05510560964787589,-0.027552804823937946,0.027552804823937946,-0.060086419399898096,-0.030043209699949048,0.030043209699949048,-0.05692571889952005,-0.028462859449760024,0.028462859449760024,-0.05826024624877346,-0.02913012312438673,0.02913012312438673,-0.06441866455995676,-0.03220933227997838,0.03220933227997838
1991,-0.06902800511953561,-0.034514002559767804,0.034514002559767804,-0.06972896165701623,-0.03486448082850811,0.03486448082850811,-0.06809321320533776,-0.03404660660266888,0.03404660660266888,-0.07005492912137389,-0.03502746456068694,0.03502746456068694,-0.0672671043353995,-0.03363355216769975,0.03363355216769975,-0.07046489557764037,-0.03523244778882018,0.03523244778882018,-0.0705856413977659,-0.03529282069888295,0.03529282069888295,-0.06760770128981705,-0.033803850644908526,0.033803850644908526,-0.05667055776569958,-0.02833527888284979,0.02833527888284979,-0.06128955677282429,-0.030644778386412146,0.030644778386412146,-0.05851183817955798,-0.02925591908977899,0.02925591908977899,-0.059812670497095606,-0.029906335248547803,0.029906335248547803,-0.06575958957658865,-0.03287979478829432,0.03287979478829432
1992,-0.07000145434864144,-0.03500072717432072,0.03500072717432072,-0.07056705395617578,-0.03528352697808789,0.03528352697808789,-0.06895285856867236,-0.03447642928433618,0.03447642928433618,-0.07091333874900821,-0.035456669374504104,0.035456669374504104,-0.06844880126834571,-0.034224400634172855,0.034224400634172855,-0.0712577486991514,-0.0356288743495757,0.0356288743495757,-0.07146160449243753,-0.03573080224621877,0.03573080224621877,-0.06835666397015648,-0.03417833198507824,0.03417833198507824,-0.05764071982564349,-0.028820359912821746,0.028820359912821746,-0.06243937737278651,-0.031219688686393254,0.031219688686393254,-0.05987380895455759,-0.029936904477278797,0.029936904477278797,-0.06130693952088442,-0.03065346976044221,0.03065346976044221,-0.06676836414387174,-0.03338418207193587,0.03338418207193587
1993,-0.07118735612798428,-0.03559367806399214,0.03559367806399214,-0.07189577826712755,-0.035947889133563775,0.035947889133563775,-0.07008985402269285,-0.03504492701134643,0.03504492701134643,-0.07204224436703253,-0.03602112218351627,0.03602112218351627,-0.06930565881975115,-0.034652829409875574,0.034652829409875574,-0.07209162543488626,-0.03604581271744313,0.03604581271744313,-0.07269335421200802,-0.03634667710600401,0.03634667710600401,-0.0697461443658613,-0.03487307218293065,0.03487307218293065,-0.058957153377290863,-0.029478576688645432,0.029478576688645432,-0.06388185634331357,-0.031940928171656786,0.031940928171656786,-0.06114627519551016,-0.03057313759775508,0.03057313759775508,-0.0629272407802997,-0.03146362039014985,0.03146362039014985,-0.06799704510947986,-0.03399852255473993,0.03399852255473993
1994,-0.07274469915541883,-0.03637234957770941,0.03637234957770941,-0.07273036726993143,-0.036365183634965714,0.036365183634965714,-0.07140984817957015,-0.035704924089785074,0.035704924089785074,-0.07268429608889646,-0.03634214804444823,0.03634214804444823,-0.07061102258006804,-0.03530551129003402,0.03530551129003402,-0.07315524861933184,-0.03657762430966592,0.03657762430966592,-0.07393543105772409,-0.03696771552886204,0.03696771552886204,-0.0705447415552936,-0.0352723707776468,0.0352723707776468,-0.06033464222448605,-0.030167321112243024,0.030167321112243024,-0.06513735073593585,-0.032568675367967925,0.032568675367967925,-0.06259171327867524,-0.03129585663933762,0.03129585663933762,-0.0641135061222024,-0.0320567530611012,0.0320567530611012,-0.06916607223896117,-0.03458303611948058,0.03458303611948058
1995,-0.07400765863402106,-0.03700382931701053,0.03700382931701053,-0.07365255922129063,-0.036826279610645316,0.036826279610645316,-0.07282156788386628,-0.03641078394193314,0.03641078394193314,-0.07385210376863377,-0.036926051884316885,0.036926051884316885,-0.07206820113032965,-0.036034100565164824,0.036034100565164824,-0.07369398995418756,-0.03684699497709378,0.03684699497709378,-0.07505310844288382,-0.03752655422144191,0.03752655422144191,-0.07149182994220406,-0.03574591497110203,0.03574591497110203,-0.06169919757519412,-0.03084959878759706,0.03084959878759706,-0.06614097087003039,-0.033070485435015194,0.033070485435015194,-0.06424257566974775,-0.03212128783487388,0.03212128783487388,-0.06539858500073374,-0.03269929250036687,0.03269929250036687,-0.07034352900776024,-0.03517176450388012,0.03517176450388012
1996,-0.07525985539788753,-0.037629927698943764,0.037629927698943764,-0.07484729924209192,-0.03742364962104596,0.03742364962104596,-0.07395265704095287,-0.036976328520476436,0.036976328520476436,-0.07525086926737946,-0.03762543463368973,0.03762543463368973,-0.0731471812012768,-0.0365735906006384,0.0365735906006384,-0.07467412730456327,-0.037337063652281635,0.037337063652281635,-0.07600826081974395,-0.038004130409871974,0.038004130409871974,-0.07279550242747423,-0.03639775121373712,0.03639775121373712,-0.06322969807298355,-0.031614849036491775,0.031614849036491775,-0.06746847051108519,-0.033734235255542595,0.033734235255542595,-0.06567958965905486,-0.03283979482952743,0.03283979482952743,-0.06700812670374226,-0.03350406335187113,0.03350406335187113,-0.07161013647068631,-0.03580506823534316,0.03580506823534316
1997,-0.07661443390798954,-0.03830721695399477,0.03830721695399477,-0.07627636515811059,-0.038138182579055296,0.038138182579055296,-0.07539995139181753,-0.037699975695908765,0.037699975695908765,-0.07631333171083735,-0.03815666585541867,0.03815666585541867,-0.07447853076696827,-0.037239265383484134,0.037239265383484134,-0.0755714551031772,-0.0377857275515886,0.0377857275515886,-0.07754157868875837,-0.038770789344379185,0.038770789344379185,-0.07379951484905431,-0.036899757424527155,0.036899757424527155,-0.06489578024694144,-0.03244789012347072,0.03244789012347072,-0.06891326813303067,-0.034456634066515335,0.034456634066515335,-0.06726719916197024,-0.03363359958098512,0.03363359958098512,-0.06862985440703523,-0.034314927203517614,0.034314927203517614,-0.07297510529380756,-0.03648755264690378,0.03648755264690378
1998,-0.07773326637969867,-0.038866633189849335,0.038866633189849335,-0.0776800076777228,-0.0388400038388614,0.0388400038388614,-0.07689215568627084,-0.03844607784313542,0.03844607784313542,-0.07706275232115589,-0.038531376160577946,0.038531376160577946,-0.07527700402565884,-0.03763850201282942,0.03763850201282942,-0.07671149450096695,-0.03835574725048348,0.03835574725048348,-0.07853485094301108,-0.03926742547150554,0.03926742547150554,-0.07479563509015733,-0.03739781754507866,0.03739781754507866,-0.06623138771748914,-0.03311569385874457,0.03311569385874457,-0.07069240302065571,-0.03534620151032786,0.03534620151032786,-0.06890415677897935,-0.034452078389489674,0.034452078389489674,-0.0699377223854871,-0.03496886119274355,0.03496886119274355,-0.07420440304393781,-0.03710220152196891,0.03710220152196891
1999,-0.07886943745600244,-0.03943471872800122,0.03943471872800122,-0.07916617877923175,-0.039583089389615876,0.039583089389615876,-0.07815533387691308,-0.03907766693845654,0.03907766693845654,-0.07844533054251596,-0.03922266527125798,0.03922266527125798,-0.07608073836418144,-0.03804036918209072,0.03804036918209072,-0.0778323873165805,-0.03891619365829025,0.03891619365829025,-0.079522920178001,-0.0397614600890005,0.0397614600890005,-0.07631180592075495,-0.03815590296037748,0.03815590296037748,-0.06769078224758306,-0.03384539112379153,0.03384539112379153,-0.07268132998292665,-0.03634066499146332,0.03634066499146332,-0.07082477597250268,-0.03541238798625134,0.03541238798625134,-0.07147438194931295,-0.035737190974656476,0.035737190974656476,-0.07558795021554222,-0.03779397510777111,0.03779397510777111
2000,-0.0804797927519201,-0.04023989637596005,0.04023989637596005,-0.080115575942806,-0.040057787971403,0.040057787971403,-0.07933312697404833,-0.039666563487024166,0.039666563487024166,-0.07955579372241149,-0.039777896861205746,0.039777896861205746,-0.07758223908059876,-0.03879111954029938,0.03879111954029938,-0.07890925934097993,-0.03945462967048997,0.03945462967048997,-0.0806844048022686,-0.0403422024011343,0.0403422024011343,-0.077599857640508,-0.038799928820254,0.038799928820254,-0.0695472006715462,-0.0347736003357731,0.0347736003357731,-0.07431348727832938,-0.03715674363916469,0.03715674363916469,-0.0732802492527619,-0.03664012462638095,0.03664012462638095,-0.07291879289320634,-0.03645939644660317,0.03645939644660317,-0.07702664836261543,-0.03851332418130771,0.03851332418130771
2001,-0.08201469923387353,-0.041007349616936764,0.041007349616936764,-0.08128070675494346,-0.04064035337747173,0.04064035337747173,-0.08023402442135524,-0.04011701221067762,0.04011701221067762,-0.08052855888254627,-0.040264279441273136,0.040264279441273136,-0.0789925561336131,-0.03949627806680655,0.03949627806680655,-0.08025788008330069,-0.040128940041650345,0.040128940041650345,-0.08190249228444506,-0.04095124614222253,0.04095124614222253,-0.07853620070292049,-0.03926810035146024,0.03926810035146024,-0.0713569833966869,-0.03567849169834345,0.03567849169834345,-0.07626491134517122,-0.03813245567258561,0.03813245567258561,-0.07481408111973162,-0.03740704055986581,0.03740704055986581,-0.07424940406087888,-0.03712470203043944,0.03712470203043944,-0.07836937486828888,-0.03918468743414444,0.03918468743414444
2002,-0.08325695926948766,-0.04162847963474383,0.04162847963474383,-0.08211738160336671,-0.041058690801683353,0.041058690801683353,-0.08145364185373195,-0.04072682092686598,0.04072682092686598,-0.08177288035955696,-0.04088644017977848,0.04088644017977848,-0.08050111718722977,-0.040250558593614885,0.040250558593614885,-0.08109356097601815,-0.040546780488009075,0.040546780488009075,-0.0829328299671316,-0.0414664149835658,0.0414664149835658,-0.07959470946228418,-0.03979735473114209,0.03979735473114209,-0.07305356007230164,-0.03652678003615082,0.03652678003615082,-0.07793599747628621,-0.038967998738143106,0.038967998738143106,-0.07645883002149337,-0.038229415010746684,0.038229415010746684,-0.07590797956652479,-0.03795398978326239,0.03795398978326239,-0.07967328731795108,-0.03983664365897554,0.03983664365897554
2003,-0.08452023960482971,-0.042260119802414856,0.042260119802414856,-0.0831236710673773,-0.04156183553368865,0.04156183553368865,-0.08262752692340278,-0.04131376346170139,0.04131376346170139,-0.08324948080642622,-0.04162474040321311,0.04162474040321311,-0.08129434896267929,-0.04064717448133964,0.04064717448133964,-0.0821467070700642,-0.0410733535350321,0.0410733535350321,-0.08370479717678579,-0.041852398588392896,0.041852398588392896,-0.08074034306297559,-0.040370171531487795,0.040370171531487795,-0.07491172917354434,-0.03745586458677217,0.03745586458677217,-0.07924266025971154,-0.03962133012985577,0.03962133012985577,-0.0781209542863591,-0.03906047714317955,0.03906047714317955,-0.07745656486554135,-0.038728282432770676,0.038728282432770676,-0.08092825193830809,-0.040464125969154045,0.040464125969154045
2004,-0.08606418027472752,-0.04303209013736376,0.04303209013736376,-0.08459569461983149,-0.042297847309915745,0.042297847309915745,-0.08402877953117616,-0.04201438976558808,0.04201438976558808,-0.08430266480034972,-0.04215133240017486,0.04215133240017486,-0.08253237690109054,-0.04126618845054527,0.04126618845054527,-0.08329324649711918,-0.04164662324855959,0.04164662324855959,-0.0848137937276092,-0.0424068968638046,0.0424068968638046,-0.08221732152530158,-0.04110866076265079,0.04110866076265079,-0.07681590589908385,-0.038407952949541926,0.038407952949541926,-0.08097925476821687,-0.04048962738410843,0.04048962738410843,-0.07975995774966636,-0.03987997887483318,0.03987997887483318,-0.07896026610942805,-0.039480133054714026,0.039480133054714026,-0.08236362020030004,-0.04118181010015002,0.04118181010015002
2005,-0.08740989318262979,-0.043704946591314894,0.043704946591314894,-0.08533433472414466,-0.04266716736207233,0.04266716736207233,-0.08556816474417961,-0.042784082372089804,0.042784082372089804,-0.08553070113694884,-0.04276535056847442,0.04276535056847442,-0.08375498062890631,-0.041877490314453154,0.041877490314453154,-0.08384856990050583,-0.04192428495025292,0.04192428495025292,-0.0861841296525664,-0.0430920648262832,0.0430920648262832,-0.08344408831537736,-0.04172204415768868,0.04172204415768868,-0.07842268500849764,-0.03921134250424882,0.03921134250424882,-0.08226038892869282,-0.04113019446434641,0.04113019446434641,-0.08180043474770449,-0.04090021737385224,0.04090021737385224,-0.08068230696830185,-0.040341153484150925,0.040341153484150925,-0.08368672316153797,-0.041843361580768984,0.041843361580768984
2006,-0.08862962485000608,-0.04431481242500304,0.04431481242500304,-0.08680152696262504,-0.04340076348131252,0.04340076348131252,-0.0867020381198472,-0.0433510190599236,0.0433510190599236,-0.08649255456969115,-0.04324627728484558,0.04324627728484558,-0.08483272805009055,-0.042416364025045276,0.042416364025045276,-0.08500426187812898,-0.04250213093906449,0.04250213093906449,-0.08736134501089711,-0.043680672505448555,0.043680672505448555,-0.08463675919291354,-0.04231837959645677,0.04231837959645677,-0.08054568573986837,-0.04027284286993418,0.04027284286993418,-0.08403915908047685,-0.042019579540238425,0.042019579540238425,-0.0834532401890669,-0.04172662009453345,0.04172662009453345,-0.08210908381607894,-0.04105454190803947,0.04105454190803947,-0.08505066728830755,-0.04252533364415378,0.04252533364415378
2007,-0.08970547799667371,-0.044852738998336854,0.044852738998336854,-0.08784181128136628,-0.04392090564068314,0.04392090564068314,-0.08794669712843915,-0.043973348564219576,0.043973348564219576,-0.0876414865410747,-0.04382074327053735,0.04382074327053735,-0.08623555823763625,-0.043117779118818124,0.043117779118818124,-0.08632124411334208,-0.04316062205667104,0.04316062205667104,-0.08819356347658278,-0.04409678173829139,0.04409678173829139,-0.08582002939649526,-0.04291001469824763,0.04291001469824763,-0.08257670695830288,-0.04128835347915144,0.04128835347915144,-0.08519623858225633,-0.04259811929112817,0.04259811929112817,-0.08491927478975611,-0.042459637394878055,0.042459637394878055,-0.08356536541799238,-0.04178268270899619,0.04178268270899619,-0.08633028782665982,-0.04316514391332991,0.04316514391332991
2008,-0.090342704292735,-0.0451713521463675,0.0451713521463675,-0.08901514897280086,-0.04450757448640043,0.04450757448640043,-0.08851861914311915,-0.044259309571559574,0.044259309571559574,-0.08896286846873715,-0.04448143423436857,0.04448143423436857,-0.0875074096500617,-0.04375370482503085,0.04375370482503085,-0.08742170071501341,-0.04371085035750671,0.04371085035750671,-0.0884493648082354,-0.0442246824041177,0.0442246824041177,-0.08689265438784874,-0.04344632719392437,0.04344632719392437,-0.08375449666527347,-0.041877248332636736,0.041877248332636736,-0.08643813903551162,-0.04321906951775581,0.04321906951775581,-0.08653135768822123,-0.04326567884411062,0.04326567884411062,-0.08497004926920772,-0.04248502463460386,0.04248502463460386,-0.08740037609139711,-0.04370018804569856,0.04370018804569856
2009,-0.09152867635099866,-0.04576433817549933,0.04576433817549933,-0.09027542421327528,-0.04513771210663764,0.04513771210663764,-0.08936259326305063,-0.044681296631525314,0.044681296631525314,-0.0899242394841842,-0.0449621197420921,0.0449621197420921,-0.08850895850964167,-0.04425447925482084,0.04425447925482084,-0.08877610316711397,-0.044388051583556985,0.044388051583556985,-0.08958341769358157,-0.04479170884679078,0.04479170884679078,-0.08831742338355292,-0.04415871169177646,0.04415871169177646,-0.08501740737646868,-0.04250870368823434,0.04250870368823434,-0.08768690168763353,-0.043843450843816766,0.043843450843816766,-0.08813476968308874,-0.04406738484154437,0.04406738484154437,-0.08646084451395043,-0.043230422256975216,0.043230422256975216,-0.08863139661054503,-0.044315698305272516,0.044315698305272516
2010,-0.09289722928068658,-0.04644861464034329,0.04644861464034329,-0.09095572225923679,-0.045477861129618394,0.045477861129618394,-0.08989836837989292,-0.04494918418994646,0.04494918418994646,-0.09092987498093971,-0.045464937490469856,0.045464937490469856,-0.09031648902543758,-0.04515824451271879,0.04515824451271879,-0.08940531612824222,-0.04470265806412111,0.04470265806412111,-0.09022945893702794,-0.04511472946851397,0.04511472946851397,-0.08946895211240487,-0.044734476056202434,0.044734476056202434,-0.08694835758209382,-0.04347417879104691,0.04347417879104691,-0.08849254211207151,-0.044246271056035756,0.044246271056035756,-0.089123422530096,-0.044561711265048,0.044561711265048,-0.08822567571201038,-0.04411283785600519,0.04411283785600519,-0.08974095075334503,-0.04487047537667251,0.04487047537667251
2011,-0.09310006010283431,-0.046550030051417154,0.046550030051417154,-0.09238062846548709,-0.04619031423274354,0.04619031423274354,-0.09167699150319032,-0.04583849575159516,0.04583849575159516,-0.09193863627447753,-0.045969318137238764,0.045969318137238764,-0.09126280912730911,-0.045631404563654554,0.045631404563654554,-0.09117975012238023,-0.04558987506119012,0.04558987506119012,-0.09167358053625613,-0.045836790268128064,0.045836790268128064,-0.09062791168755144,-0.04531395584377572,0.04531395584377572,-0.087878859869087,-0.0439394299345435,0.0439394299345435,-0.09032062123444917,-0.045160310617224586,0.045160310617224586,-0.09070308155278428,-0.04535154077639214,0.04535154077639214,-0.08958930599604374,-0.04479465299802187,0.04479465299802187,-0.0910276863726542,-0.0455138431863271,0.0455138431863271
2012,-0.09403431753874013,-0.047017158769370064,0.047017158769370064,-0.0936412222847006,-0.0468206111423503,0.0468206111423503,-0.09295614601497999,-0.046478073007489996,0.046478073007489996,-0.09321659805887691,-0.04660829902943846,0.04660829902943846,-0.09231116746849373,-0.046155583734246865,0.046155583734246865,-0.09233214451698597,-0.046166072258492986,0.046166072258492986,-0.09283746088367897,-0.04641873044183949,0.04641873044183949,-0.09201207807776757,-0.046006039038883784,0.046006039038883784,-0.08932821156964123,-0.044664105784820614,0.044664105784820614,-0.09169376591214938,-0.04584688295607469,0.04584688295607469,-0.09204171493808658,-0.04602085746904329,0.04602085746904329,-0.09107188941483821,-0.045535944707419104,0.045535944707419104,-0.0922897263899116,-0.0461448631949558,0.0461448631949558
2013,-0.09527796725634866,-0.04763898362817433,0.04763898362817433,-0.09458323287178877,-0.047291616435894385,0.047291616435894385,-0.094195698812999,-0.0470978494064995,0.0470978494064995,-0.0943413634673434,-0.0471706817336717,0.0471706817336717,-0.09341356836880244,-0.04670678418440122,0.04670678418440122,-0.0934648709209184,-0.0467324354604592,0.0467324354604592,-0.093823572666367,-0.0469117863331835,0.0469117863331835,-0.0931162138767596,-0.0465581069383798,0.0465581069383798,-0.09119552566977583,-0.045597762834887916,0.045597762834887916,-0.09326542619257992,-0.04663271309628996,0.04663271309628996,-0.0933189680393959,-0.04665948401969795,0.04665948401969795,-0.09241573062031451,-0.046207865310157255,0.046207865310157255,-0.09353434489694946,-0.04676717244847473,0.04676717244847473
2014,-0.09627368883762355,-0.048136844418811775,0.048136844418811775,-0.0956673790000692,-0.0478336895000346,0.0478336895000346,-0.09534456771252596,-0.04767228385626298,0.04767228385626298,-0.0958452625250745,-0.04792263126253725,0.04792263126253725,-0.09483669941488686,-0.04741834970744343,0.04741834970744343,-0.09443334873163903,-0.047216674365819514,0.047216674365819514,-0.09498079200561273,-0.047490396002806363,0.047490396002806363,-0.09465544819901915,-0.047327724099509576,0.047327724099509576,-0.09313152688491817,-0.046565763442459086,0.046565763442459086,-0.09481978161100404,-0.04740989080550202,0.04740989080550202,-0.0944856464755032,-0.0472428232377516,0.0472428232377516,-0.09400806623088136,-0.04700403311544068,0.04700403311544068,-0.09487351730239647,-0.04743675865119824,0.04743675865119824
2015,-0.09673298041008448,-0.04836649020504224,0.04836649020504224,-0.09646678441511736,-0.04823339220755868,0.04823339220755868,-0.09647237518376282,-0.04823618759188141,0.04823618759188141,-0.09693086547857835,-0.048465432739289174,0.048465432739289174,-0.095680394105517,-0.0478401970527585,0.0478401970527585,-0.09569549629615737,-0.047847748148078684,0.047847748148078684,-0.09619810572118827,-0.048099052860594134,0.048099052860594134,-0.09614448124433299,-0.048072240622166494,0.048072240622166494,-0.09480771159581848,-0.04740385579790924,0.04740385579790924,-0.09646135544012738,-0.04823067772006369,0.04823067772006369,-0.0956186826654777,-0.04780934133273885,0.04780934133273885,-0.0955423989996985,-0.04777119949984925,0.04777119949984925,-0.09606263596298838,-0.04803131798149419,0.04803131798149419
