YYYY,CO2,CH4,N2O,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124
1898,295.78991937305767,918.600047734958,278.582747727614,0.0,0.0,0.0003402803705286,0.0,0.0,0.0,6.1591757228e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.2862020441e-05,34.0524999968336,0.0006404438510178,5.1518699999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250004286778735,457.0,5.2999978176457105,6.91276128022014,4.8,0.0044465725806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,296.1270863848641,921.868875532008,278.734813664363,0.0,0.0,0.0003428197762788,0.0,0.0,0.0,6.2051397207e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.31091033014e-05,34.0525999968335,0.0006594006083307,6.5783e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250004286778735,457.0,5.2999978176457105,6.91276128022014,4.8,0.0044465725806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,296.49329854101796,925.1446613368701,278.88788668119,0.0,0.0,0.000345359182029,0.0,0.0,0.0,6.2511037187e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.33561861619e-05,34.0527999968333,0.0006786918656437,8.19291e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250003768272369,456.999999999998,5.299997817646471,6.91276128022004,4.79999999968078,0.0044465699997991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,296.81647746017234,928.397742063608,279.053960186298,0.0,0.0,0.0003478985877792,0.0,0.0,0.0,6.2970677166e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.36032690224e-05,34.052899996833,0.0007011479094043,9.9999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250004944769045,456.999999999998,5.29999781764472,6.9127612802198,4.800000000411591,0.0044465699992931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,297.12566828667457,932.3333789426889,279.309053466797,0.0,0.0,0.0003504379935294,0.0,0.0,0.0,6.3430317145e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.38503518828e-05,34.0552999968324,0.0008848810012952,1.49999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250003439832293,457.0,5.29999781764703,6.91276128022012,4.799999999461369,0.0044465699998966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,297.4458235788151,936.390536817864,279.61111330003,0.0,0.0,0.0003529773992796,0.0,0.0,0.0,6.3889957125e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.40974347433e-05,34.0579999968317,0.0011166411784158,2.49999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250005392500912,457.0,5.29999781764392,6.91276128022016,4.80000000071541,0.0044465699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,297.73699480998124,941.726198111008,279.894191199669,0.0,0.0,0.0003555168050299,0.0,0.0,0.0,6.4349597104e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.43445176037e-05,34.0607999968309,0.0013829462109654,3.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250002822678021,457.0,5.29999781764817,6.912761280220111,4.79999999903558,0.00444657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,298.0631668144626,947.06008938462,280.174278376653,0.0,0.0,0.0003580562107801,0.0,0.0,0.0,6.4809237083e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.45916004642e-05,34.0641999968302,0.0017163676861376,5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250006252896569,457.0,5.299997817642289,6.91276128022018,4.80000000009543,0.0044465699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,298.42736321927384,952.7140490176071,280.456349196214,0.0,0.0,0.0003605956165303,0.0,0.0,0.0,6.5268877063e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.48386833247e-05,34.0686999968295,0.0021963609396787,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250001609283373,457.0,5.29999781765056,6.9127612802200895,4.79999998814534,0.0044465700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,298.8546282077641,958.7826204670009,280.759416109525,0.0,0.0,0.0003631350222805,0.0,0.0,0.0,6.5728517042e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.50857661851e-05,34.0746999968288,0.0028726063668017,8.49999999999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250007983064334,457.0,5.29999781763876,6.912761280220209,4.7999999812374305,0.0044465699999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,299.26588935225976,963.71667043202,281.101515005258,0.0,0.0,0.0003656744280307,0.0,0.0,0.0,6.6188157021e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.53328490456e-05,34.082399996828,0.0037649905538575,0.0001099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0249999135726263,457.0,5.29999781765585,6.91276128022003,4.79999996379058,0.0044465700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,299.675134745413,969.034570494695,281.447581186148,0.0,0.0,0.0003682138337809,0.0,0.0,0.0,6.6647797001e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.5579931906e-05,34.0873999968273,0.0043349900566914,0.0001249999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02507337770321,457.0,5.29999781763072,6.9127612802203,4.79999996137288,0.0044465699999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,300.1073780288868,974.4281541511191,281.8186717811,0.0,0.0,0.0003707532395311,0.0,0.0,0.0,6.710743698e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.58270147665e-05,34.0982999968265,0.0056099895333603,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253292816302634,457.0,5.29999781766822,6.9127612802199,4.79999993693518,0.0044465700000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,300.55064686137075,979.1112275536381,282.232731126052,0.0,0.0,0.0003732926452813,0.0,0.0,0.0,6.7567076959e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.60740976269e-05,34.1145999968249,0.007499988982481,0.0002099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0812472341276829,457.0,5.29999781761142,6.912761280220489,4.79999994503168,0.0044465699999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,301.0659940752034,983.256581229594,282.537812199519,0.0,0.0,0.0003758320510316,0.0,0.0,0.0,6.8026716938e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.63211804874e-05,34.1297999968234,0.0092599884026152,0.0002649999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100000089185025,457.0,5.299997817698751,6.9127612802196,4.79999990317777,0.0044465700000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,301.6143568526946,985.897906585238,282.887876183143,0.0,0.0,0.0003783714567818,0.0,0.0,0.0,6.8486356918e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.65682633479e-05,34.1497999968218,0.0115699877922307,0.00033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116667016540033,457.00000000000097,5.29999781756245,6.91276128022098,4.7999999369107,0.0044465699999972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,302.11464701483004,988.2713486401,283.24895701247,0.0,0.0,0.000380910862532,0.0,0.0,0.0,6.8945996897e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.68153462083e-05,34.1714999968202,0.0140849871497169,0.0003999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193330538091404,456.99999999999903,5.29999781777837,6.91276128021881,4.79999985340877,0.0044465700000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,302.62397751632096,991.1263580777751,283.587058105469,0.0,0.0,0.0003834502682822,0.0,0.0,0.0,6.9405636876e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.70624290688e-05,34.1939999968186,0.0166849864733827,0.0004749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316559706619616,457.000000000002,5.29999781743118,6.91276128022226,4.799999952859769,0.0044465699999926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,303.16333049614457,998.1240066756061,283.859119159405,0.0,0.0,0.0003859896740324,0.0,0.0,0.0,6.9865276856e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.73095119292e-05,34.2197999968169,0.0196699857614512,0.0005599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520652479728318,456.999999999997,5.299997817997849,6.9127612802167,4.7999997609447105,0.0044465700000124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,303.6806629196318,1003.24555664062,284.169205115685,0.0,0.0,0.0003885290797826,0.0,0.0,0.0,7.0324916835e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.75565947897e-05,34.2563999968153,0.0239249850120543,0.0006800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756340640584319,457.00000000000495,5.299997817059009,6.91276128022582,4.800000039225529,0.0044465699999785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,304.10991311777775,1009.81028287517,284.366284480168,0.0,0.0,0.0003910684855328,0.0,0.0,0.0,7.0784556814e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.78036776502e-05,34.2974999968138,0.0286899842232248,0.0008150000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927673728531435,456.999999999991,5.299997818637911,6.91276128021064,4.79999954572718,0.0044465699998862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,304.4661381422785,1017.31507258629,284.41935139348,0.0,0.0,0.0003936078912831,0.0,0.0,0.0,7.1244196794e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.80507605106e-05,34.3386999968122,0.033434983392879,0.0009500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08436435041779,457.00000000001506,5.29999781594252,6.91276128023628,4.80000032310213,0.0044465699996332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,304.88940216977073,1024.75986473881,284.504431246244,0.0,0.0,0.0003961472970333,0.0,0.0,0.0,7.1703836773e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.82978433711e-05,34.3757999968108,0.0377049825188043,0.0010700000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17603772641889,456.99999999997505,5.29999782061339,6.91276128019228,4.79999928681746,0.0044465700000602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,305.23457110357356,1031.89472036789,284.621524038462,0.0,0.0,0.0003986867027835,0.0,0.0,0.0,7.2163476752e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.85449262315e-05,34.4146999596749,0.042184981598733,0.0011999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24166952080167,457.00000000004496,5.29999781239687,6.9127612802689296,4.80352552619178,0.004446569999787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,305.57076078139465,1038.79947345791,284.759582406851,0.0,0.0,0.0004012261085337,0.0,0.0,0.0,7.2623116732e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.8792009092e-05,34.4300997299675,0.0438949806302471,0.0012499999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.38888551763282,456.99999999992,5.2999978270691,6.91276128013339,4.813409467372351,0.0044465700003915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,305.88795352989524,1044.83423143074,285.06365640024,0.0,0.0,0.0004037655142839,0.0,0.0,0.0,7.3082756711e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.90390919525e-05,34.4571996491632,0.0470049796107817,0.0013350000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,1.62499160112626,457.000000000144,5.2999978004724495,6.91276128037671,4.828584377477,0.0044465699992689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,306.2381313003675,1049.15902846607,285.208733811598,0.0,0.0,0.0004063049200341,0.0,0.0,0.0,7.354239669e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.92861748129e-05,34.5056996259233,0.05258997853767,0.0014950000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,1.84595434235822,456.999999999734,5.29999784941516,6.91276127993324,4.847969048874609,0.004446570001385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,306.4122057035309,1051.87384014984,285.262807804988,0.0,0.0,0.0004088443257843,0.0,0.0,0.0,7.400203667e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.95332576734e-05,34.560599606397,0.058854977408089,0.0016749999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,2.11642150573691,457.00000000049505,5.29999775798516,6.91276128075384,4.87049984972446,0.0044465699973373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,306.5442242036783,1053.31875437267,285.309893272987,0.0,0.0,0.0004113837315346,0.0,0.0,0.0,7.4461676649e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.97803405338e-05,34.6161995858422,0.0651649762189969,0.0018550000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,2.46036727346852,456.999999999062,5.299997931380809,6.91276127921218,4.89509652361699,0.0044465700051942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1927,306.75830821682734,1055.49401527519,285.364974346454,0.0,0.0,0.0004139231372848,0.0,0.0,0.0,7.4921316628e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.00274233943e-05,34.6767995642055,0.0720199749673605,0.0020500000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,2.69428572696974,457.000000001804,5.29999759754798,6.912761282152849,4.92068747608842,0.0044465699897169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,306.9013522659859,1060.36873906833,285.465038330078,0.0,0.0,0.000416462543035,0.0,0.0,0.0,7.5380956608e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.02745062548e-05,34.7449995414311,0.0797049736498959,0.0022699999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,3.02649053976319,456.99999999647696,5.29999824959592,6.912761276457609,4.94619992996725,0.0044465700206603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,307.0584149494844,1066.39360934585,285.530129169171,0.0,0.0008387752063036,0.0004190019487852,0.0,0.0,0.0,7.5840596587e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.05215891152e-05,34.8251995174572,0.088704972263045,0.0025300000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,3.51771363523339,457.000000006985,5.29999697188539,6.91276128765707,4.970571346332631,0.0044465699578713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1930,307.1744296056381,1072.37819642024,285.58420316256,0.0,0.0051086764666553,0.0004215413545354,0.0,0.0,0.0,7.6300236566e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.07686719757e-05,34.9092994922223,0.0980799708032601,0.0028050000000006,0.0,0.0,0.0,0.0013149973458574,0.0,0.0,0.011,0.0,0.0,0.0,0.0,4.06346393573614,456.99999998594,5.2999990246682,6.91276126529488,4.99271118490186,0.0044465700871947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,307.3675009381221,1077.23314482276,285.777284724309,0.0,0.0013775627697389,0.0004240807602856,0.0,0.0,0.0,7.6759876545e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.10157548361e-05,34.9865994656578,0.106624969266577,0.0030500000000005,0.0,0.0,0.0,0.0211515679160015,0.0,0.0,0.013,0.0,0.0,0.0,0.0,4.70297809972121,457.00000002874,5.3066508620986,6.91276131063422,5.014263083685511,0.0044465698168261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,307.62962702493996,1081.70796627216,285.882353590745,0.0,0.0006616643931112,0.0004266201660358,0.0,0.0,0.0,7.7219516525e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.12628376966e-05,35.0427994376948,0.112749967648966,0.0032300000000016,0.0,0.0,0.0,0.0749974524433778,0.0,0.0,0.015,0.0,0.0,0.0,0.0,5.29421339034312,456.99999994034704,5.33830533633998,6.91276121728918,5.036628813300551,0.0044465703906074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1933,307.92977751208775,1086.29289514342,286.038417330228,0.0,0.0007192010384192,0.000429159571786,0.0,0.0,0.0,7.7679156504e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.1509920557e-05,35.0766994082613,0.116369965946365,0.0033399999999982,0.0,0.0,0.0,0.124997952687607,0.0,0.0,0.017,0.0,0.0,0.0,0.0,5.937420766939209,457.000000125728,5.37997852987891,6.91276141244188,5.06005933920706,0.0044465691544543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1934,308.3039915902388,1091.52772635844,286.141502554086,0.0,0.0007817409424619,0.0004316989775363,0.0,0.0,0.0,7.8138796483e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.17570034175e-05,35.1115993772773,0.120129964153969,0.0034499999999996,0.0,0.0,0.0,0.174997894997946,0.0,0.0,0.02,0.000761761500079,0.0,0.0,0.0,6.6797985401028,456.99999973090496,5.4199787177105,6.91276099812043,5.08417752035023,0.004446571858119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,308.73727329106987,1096.84239155784,286.268574594351,0.0,0.0008497191719464,0.0004342383832865,0.0,0.0,0.0,7.8598436463e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.2004086278e-05,35.1578993446638,0.12510996226739,0.0036000000000012,0.0,0.0,0.0,0.224997905317577,0.0,0.0,0.022,0.0190800332703707,0.0,0.0,0.0,7.59582319598913,457.00000058488,5.45997938882185,6.91276189141285,5.10982265296353,0.004446565854573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,309.51381301222665,1101.59748644473,286.435655179537,0.0,0.0009236086352511,0.0004367777890367,0.0,0.0,0.0,7.9058076442e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.22511691384e-05,35.2335993103327,0.133214960281426,0.0038450000000019,0.0,0.0,0.0,0.274997908037261,0.0,0.0,0.024,0.0793223306118043,0.0,0.0,0.0,8.76137212555461,456.99999870898,5.49997996180503,6.91275993545929,5.13640511059565,0.0044465793895495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,310.2573066280361,1106.09196121444,286.64674211238,0.0,0.0010039232081899,0.0004393171947869,0.0,0.0,0.0,7.9517716421e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.24982519989e-05,35.336399274196,0.144079958191036,0.0041750000000012,0.0,0.0,0.0,0.324997910462776,0.0,0.0,0.026,0.140004524180032,0.0,0.0,0.0,10.0249596036449,457.000002894145,5.53998056005453,6.91276428503969,5.16417058606679,0.0044465484055515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1938,310.77864001252243,1110.40760297633,286.893809269832,0.0,0.0010912219322979,0.0004418566005371,0.0,0.0,0.0,7.9977356401e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.27453348593e-05,35.469799236156,0.158039955990521,0.0046050000000011,0.0,0.0,0.0,0.374997914511618,0.0,0.0,0.028,0.2000043055966,0.0,0.0,0.0,11.2661631617909,456.99999341058896,5.5799811516966304,6.9127544617843295,5.19335185284808,0.0044466204796957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,311.32700279001364,1116.69138438666,287.096900597206,0.0,0.0011861117397994,0.0004443960062873,0.0,0.0,0.0,8.043699638e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.29924177198e-05,35.6214991961142,0.173689953674177,0.0050950000000019,0.0,0.0,0.0,0.424997916356362,0.0004437717203125,0.0,0.03,0.260004537133376,0.0,0.0,0.0,12.5757619091578,457.00001523844895,5.619981745105609,6.91277696765702,5.22413261046455,0.0044464476696312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1940,311.82429986682223,1119.90680642199,287.335972149189,0.0,0.0012892556240319,0.0004469354120375,0.0,0.0,0.0,8.0896636359e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.32395005803e-05,35.8049991539651,0.192399951235959,0.0056899999999998,0.0,0.0,0.0,0.474997921041798,0.0092259119148429,0.0,0.032,0.320004246371371,0.0,0.0,0.0,14.0908547368482,456.99996418669105,5.65998233797197,6.912726090142489,5.25656974518296,0.0044469936142717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,312.2695844506497,1123.03189642607,287.588044189453,0.0,0.0014013840643824,0.0004494748177878,0.0,0.0,0.0,8.1356276339e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.34865834407e-05,35.991299109597,0.211069949310204,0.0062900000000018,0.0,0.0,0.0,0.524997922013837,0.04815833141483,0.0,0.033,0.380004601000157,0.0,0.0,0.0,15.8721491665085,457.00008643703904,5.699982931166449,6.92315851700657,5.29031120750038,0.0121519158565644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,312.62177797246443,1127.98645420359,287.869138446514,0.0,0.0015232670601041,0.000452014223538,0.0,0.0,0.0,8.1815916318e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.37336663012e-05,36.23889906289391,0.235624951061825,0.0070999999999992,0.0,0.0,0.0,0.574997927944652,0.112600847122312,0.0,0.035,0.440004135276596,0.0,0.0,0.0,18.1204303465857,456.999740569924,5.7399835238265,6.9544295552921,5.325883422622,0.0186648499194732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1943,312.8308836906309,1132.46127565299,288.519190223107,0.0,0.0016557506162213,0.0004545536292882,0.0,0.0,0.0,8.2275556297e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.39807491616e-05,36.5610990137318,0.267039953105446,0.008160000000002,0.0,0.0,0.0,0.624997927106953,0.202455462829681,0.0,0.036,0.500004738194913,0.0,0.0,0.0,20.7941188995333,457.93200068883107,5.7799841177283104,7.00584480838462,5.36347156227706,0.0239006816926036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,312.8447974871044,1136.0759896805,288.745291804387,0.0,0.0017997567323342,0.0004570930350384,0.0,0.0,0.0,8.2735196277e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.42278320221e-05,36.9927989619845,0.308314954870138,0.0095949999999994,0.0,0.0194336570710222,0.0,0.674997935712172,0.317647078537292,0.0,0.037,0.560003915088429,0.0,0.0,0.0,23.8647832219304,460.742503817421,5.81998470855545,7.076577330513049,5.40307588094198,0.0278776283359271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,312.8077066662681,1139.13113339552,288.979358473558,0.0,0.0019562874889504,0.0004596324407886,0.0,0.0,0.0,8.3194836256e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.44749148826e-05,37.2976989075097,0.336379956372383,0.010604999999994,0.0,0.421500216380454,0.0048441448913433,0.724997930851747,0.458055694244669,0.0,0.038,0.620005041131031,0.0,0.0,0.0,25.9042484991179,463.24369668357,5.85998530715718,7.16584231224106,5.44461604462506,0.0310103419978674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
