timepoints,HFC-134a,HFC-23,HFC-32,HFC-125,HFC-143a,HFC-152a,HFC-227ea,HFC-236fa,HFC-245fa,HFC-365mfc,HFC-43-10mee,NF3,SF6,SO2F2,CF4,C2F6,C3F8,c-C4F8,CFC-12,CFC-11,CFC-113,CFC-114,CFC-115,CFC-13,HCFC-22,HCFC-141b,HCFC-142b,CH3CCl3,CCl4,CH3Cl,CH3Br,CH2Cl2,CHCl3,Halon-1211,Halon-1301,Halon-2402,n-C4F10,n-C5F12,n-C6F14,i-C6F14,C7F16,C8F18,CFC-112,CFC-112a,CFC-113a,CFC-114a,HCFC-133a,HCFC-31,HCFC-124
1799.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.05093459352318,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.0517777992631,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1801.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.05262100500295,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1802.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.05346421074282,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1803.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.05430741648274,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.05515062222258,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.05599382796245,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1806.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.05683703370235,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1807.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.05768023944228,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1808.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.05852344518212,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.059366650922,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.06020985666188,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.06105306240173,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.06189626814162,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1813.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.0627394738815,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.0635826796214,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1815.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.0644258853613,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.06526909110116,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1817.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.066112296841,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.0669555025809,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.06779870832077,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1820.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.06864191406066,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1821.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.06948511980056,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1822.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.07032832554043,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.0711715312803,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1824.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.07201473702017,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.07285794276007,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1826.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.07370114849994,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.07454435423978,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1828.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.0753875599797,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.07623076571957,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.07707397145947,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1831.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.07791717719934,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.0787603829392,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.07960358867908,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.08044679441898,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.08129000015887,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.08213320589874,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.08297641163858,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.08381961737848,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.08466282311838,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.08550602885822,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.08634923459815,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.08719244033801,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.0880356460779,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.08887885181775,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1845.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.08972205755765,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.09056526329752,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1847.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.09140846903736,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.09225167477732,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1849.5,0.0,0.0,0.0003729417896147705,0.0,0.0,0.0,3.309391668376644e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0554155216229138e-05,0.010623274209688224,3.1528182840032126e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574733,111.49202374973956,211.09309488051719,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850.5,0.0,0.0,0.0003857680020941343,0.0,0.0,0.0,4.011719902932343e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2820338133295697e-05,0.010623274209688224,0.00011035731028233375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021299170011120947,4544.519055574734,111.49202374973956,211.09345262250076,202.72512311931195,0.00814600615806663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
