year,stratospheric_AOD,ERF_sulfate,ERF_H2O,volcanic_ERF
-9221.5,0.07223267378860869,-1.140056963787476,0.0,-1.140056963787476
-9220.5,0.02625085083395552,-0.22042050469441224,0.0,-0.22042050469441224
-9219.5,0.01075319210060337,0.08953266997263072,0.0,0.08953266997263072
-9218.5,0.005544997058642975,0.19369657081183858,0.0,0.19369657081183858
-9217.5,0.21434830657293294,-3.9823696194739604,0.0,-3.9823696194739604
-9216.5,0.1504399831556858,-2.704203151129018,0.0,-2.704203151129018
-9215.5,0.05590771429414796,-0.813557773898261,0.0,-0.813557773898261
-9214.5,0.02086920609466647,-0.11278760990863129,0.0,-0.11278760990863129
-9213.5,0.008950075612463292,0.12559499973543228,0.0,0.12559499973543228
-9212.5,0.004939520922385401,0.2058060935369901,0.0,0.2058060935369901
-9211.5,0.003592024774826473,0.23275601648816865,0.0,0.23275601648816865
-9210.5,0.06366330617038937,-0.9686696114230893,0.0,-0.9686696114230893
-9209.5,0.0448081139637417,-0.5915657672901359,0.0,-0.5915657672901359
-9208.5,0.017961123488756642,-0.05462595779043473,0.0,-0.05462595779043473
-9207.5,0.008010502343835864,0.1443864651079808,0.0,0.1443864651079808
-9206.5,0.004625602065985093,0.21208447066499625,0.0,0.21208447066499625
-9205.5,0.0034866526688240116,0.2348634586082179,0.0,0.2348634586082179
-9204.5,0.0031039793392941364,0.24251692519881538,0.0,0.24251692519881538
-9203.5,0.0029754312784824252,0.2450878864150496,0.0,0.2450878864150496
-9202.5,0.22953230797344873,-4.286049647484275,0.0,-4.286049647484275
-9201.5,0.17212431296880673,-3.137889747391436,0.0,-3.137889747391436
-9200.5,0.06376267734872362,-0.9706570349897743,0.0,-0.9706570349897743
-9199.5,0.0235313732394339,-0.16603095280398,0.0,-0.16603095280398
-9198.5,0.009845404744304447,0.1076884170986092,0.0,0.1076884170986092
-9197.5,0.005240322260245991,0.19979006677977829,0.0,0.19979006677977829
-9196.5,0.003693069696981592,0.23073511804506627,0.0,0.23073511804506627
-9195.5,0.003173314101654632,0.24113022995160546,0.0,0.24113022995160546
-9194.5,0.0029987217236514606,0.2446220775116689,0.0,0.2446220775116689
-9193.5,0.0029400745433926932,0.24579502111684426,0.0,0.24579502111684426
-9192.5,0.002920373940425217,0.24618903317619376,0.0,0.24618903317619376
-9191.5,0.002913756328564303,0.24632138541341206,0.0,0.24632138541341206
-9190.5,0.0041045753201339585,0.22250500558201894,0.0,0.22250500558201894
-9189.5,0.006561677128310117,0.17336296941849574,0.0,0.17336296941849574
-9188.5,0.007553692417249597,0.15352266363970615,0.0,0.15352266363970615
-9187.5,0.007256904291277321,0.15945842615915173,0.0,0.15945842615915173
-9186.5,0.14155406573237503,-2.5264848026628024,0.0,-2.5264848026628024
-9185.5,0.09816678656925493,-1.6587392194004007,0.0,-1.6587392194004007
-9184.5,0.038770641175833266,-0.4708163115319672,0.0,-0.4708163115319672
